nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 5699/2013,579254,"
  ","
  ",Projeto de Lei,Economia,"Acrescenta o art. 19-A à Lei nº 6.404, de 15 de dezembro de 1976, para possibilitar aos titulares não identificados ou não localizados que reclamem, a qualquer tempo, suas ações e para tornar imprescritíveis os dividendos desta ações.","
  ",Carlos Bezerra,141401,MT,PMDB      ,04/06/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Desenvolvimento Econômico, Indústria e Comércio; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, lei federal, resgate, dividendos, ações ordinárias, ações preferenciais, prazo indeterminado.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095220,,
PL 5698/2013,579238,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,Fixa alíquota do Imposto sobre Produto Industrializado (IPI) incidente sobre bicicletas.,"
  ",Luiz de Deus,171618,BA,DEM       ,04/06/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-3965/2012.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Fixação, alíquota zero, isenção tributária, Imposto sobre Produtos Industrializados (IPI),  aquisição, bicicleta, benefício fiscal, tributação.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095189,,
PL 5697/2013,579218,"
  ","
  ",Projeto de Lei,"Direito e Defesa do Consumidor; Energia, Recursos Hídricos e Minerais",Disciplina o Controle das Atividades Comerciais e da Segurança nos Postos Revendedores de Combustíveis Instalados no Território Nacional Brasileiro.,"
  ",Roberto Britto,141529,BA,PP        ,04/06/2013,"Urgência (Art. 155, RICD)",Apense-se ao PL-2671/1989.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Obrigatoriedade, empresa distribuidora, combustível, posto de gasolina, instalação, sistema eletrônico, segurança, controle, lacre, tanque, armazenamento, identifcação, adulteração.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095148,,
PL 5696/2013,579214,"
  ","
  ",Projeto de Lei,Saúde,"Dispõe sobre a obrigatoriedade da realização dos testes de detecção da disfunção renal pelo Sistema Único de Saúde - SUS, e dá outras providencias.","
  ",Marco Tebaldi,160536,SC,PSDB      ,04/06/2013,"Ordinário (Art. 151, III, RICD)",Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, teste, disfunção renal, Sistema Único de Saúde (SUS).",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095139,,
PL 5695/2013,579187,"
  ","
  ",Projeto de Lei,Educação,"Acrescenta inciso ao art. 7º da Lei nº 11.788, de 25 de setembro de 2008, que dispõe sobre o estágio dos estudantes, para determinar que as instituições de ensino assegurem a existência de vagas, nas partes concedentes, para o cumprimento da exigência do estágio curricular obrigatório por todos os estudantes a ela sujeitos. ","
  ",Mandetta,160633,MS,DEM       ,04/06/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Educação e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Estágio (2008), obrigatoriedade, instituição de ensino, articulação, garantia, vaga, Estágio obrigatório, estudante.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095045,,
PL 5694/2013,579173,"
  ","
  ",Projeto de Lei,Educação,"Altera a redação do art. 3º da Lei nº 11.494, de 20 de junho de 2007, que ""Regulamenta o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB, de que trata o art. 60 do Ato das Disposições Constitucionais Transitórias; altera a Lei nº 10.195, de 14 de fevereiro de 2001; revoga dispositivos das Leis nºs 9.424, de 24 de dezembro de 1996, 10.880, de 9 de junho de 2004, e 10.845, de 5 de março de 2004; e dá outras providências"". ",Destina ao Fundeb recursos provenientes da extinção do décimo quarto e décimo quinto salários dos parlamentares.,Erika Kokay,160575,DF,PT        ,04/06/2013,"Ordinário (Art. 151, III, RICD)","Publique-se. Transcorrido in albis o prazo recursal, arquive-se.",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Fundeb, destinação, recursos, ajuda de custo, parlamentar, receita, Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb).",SGM - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095010,,
PL 5693/2013,579172,"
  ","
  ",Projeto de Lei,Administração Pública,"Estabelece normas gerais para realização de concurso público pela administração direta, autárquica e fundacional da União.","
  ",Erika Kokay,160575,DF,PT        ,04/06/2013,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-252/2003.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Normas, realização, concurso público, administração direta, autarquia, fundação, empresa pública, provimento, cargo público.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095009,,"
      "
PL 5692/2013,579149,"
  ","
  ",Projeto de Lei,Meio Ambiente e Desenvolvimento Sustentável,"Dispõe sobre o monopólio da União na exploração das riquezas da Amazônia, com a criação do Conselho Nacional de Política da Amazônia e da Agência Nacional de Exploração dos Recursos Naturais da Amazônia, garantindo a proteção ao meio ambiente e a soberania nacional, e dá outras providências.","
  ",Sergio Zveiter,160612,RJ,PSD       ,04/06/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões:Meio Ambiente e Desenvolvimento Sustentável; Trabalho, de Administração e Serviço Público; Minas e Energia; Integração Nacional, Desenvolvimento Regional e da Amazônia; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIEm razão da distribuição a mais de três comissões de mérito, constitua-se Comissão Especial, conforme determina o art. 34, inciso II, do RICD. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Política Nacional, desenvolvimento sustentável, Amazônia, política energética, criação, Conselho Nacional de Política da Amazônia, Agência Nacional de Exploração dos Recursos Naturais da Amazônia, recursos naturais, recursos minerais, regulamentação, fiscalização, atividade econômica, União Federal.  
_Licitação, contrato de concessão, exploração, produção, recursos naturais, Companhia da Amazônia Brasileira (Amabras).",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1098428,,
PL 5691/2013,579134,"
  ","
  ",Projeto de Lei,Administração Pública,"Regulamenta a transmissão de pronunciamentos em cadeia de rádio e televisão, nos termos do art. XII da Constituição. ","
  ",Marcus Pestana,159238,MG,PSDB      ,04/06/2013,"Prioridade (Art. 151, II, RICD)",Apense-se ao PL-5690/2013.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Normas, transmissão, pronunciamento, Presidente da República, Presidente, Câmara dos Deputados, Senado Federal, Supremo Tribunal Federal (STF), interesse público, segurança nacional, cadeia de rádio e televisão. ",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094944,,
PL 5690/2013,579133,"
  ","
  ",Projeto de Lei,"Política, Partidos e Eleições","Acrescenta o inciso IX ao art. 73, da Lei nº 9.504, de 30 de setembro de 1997, para vedar pronunciamentos em cadeia de rádio e televisão durante o ano eleitoral até a data das eleições. ","
  ",Marcus Pestana,159238,MG,PSDB      ,04/06/2013,"Prioridade (Art. 151, II, RICD)","Devido ao arquivamento do PL 3412/2000 nos termos do art. 105 do RICD, desapense-se do PL 3412/2000 o PL 1995/2007, o PL 7839/2010, o PL 2770/2011, o PL 5690/2013 e o PL 280/2015, e, em seguida, apense-os ao PL 4772/2005.",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei das Eleições, proibição, candidato, pronunciamento, cadeia de rádio e televisão, ano, eleição.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094943,,"
      "
PL 5689/2013,579129,"
  ","
  ",Projeto de Lei,Homenagens e Datas Comemorativas,Inscreve o nome de Aracy de Carvalho Guimarães Rosa no Livro dos Heróis da Pátria.,"
  ",Walter Feldman,74284,SP,PSDB      ,04/06/2013,"Ordinário (Art. 151, III, RICD)",Apense-se ao PL 3435/2012.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Inscrição, nome, Livro dos Heróis da Pátria.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094936,,
PL 5688/2013,579128,"
  ","
  ",Projeto de Lei,Homenagens e Datas Comemorativas,Inscreve o nome de Luiz Martins de Souza Dantas no Livro dos Heróis da Pátria.,"
  ",Walter Feldman,74284,SP,PSDB      ,04/06/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Inscrição, nome, Livro dos Heróis da Pátria.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094934,,"
      "
PL 5687/2013,579043,"
  ","
  ",Projeto de Lei,"Ciência, Tecnologia e Inovação; Educação","Altera a redação do inciso XXI, do art. 24, da Lei nº 8.666, de 21 de junho de 1993, para incluir as universidades de pesquisa no benefício da dispensa de licitação.","
  ",Gonzaga Patriota,74419,PE,PSB       ,03/06/2013,"Urgência (Art. 154, RICD)",Apense-se à(ao) PL-2605/1996.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei das Licitações, dispensa de licitação, universidade, pesquisa científica e tecnológica.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094565,,
PL 5686/2013,579036,"
  ",PLS 441/2011,Projeto de Lei,Previdência e Assistência Social,"Acrescenta alínea ao § 9º do art. 28 da Lei nº 8.212, de 24 de julho de 1991, que ""dispõe sobre a organização da Seguridade Social, institui Plano de Custeio, e dá outras providências"", para dispor sobre a exclusão, do salário de contribuição, das despesas do empregador com a educação de seus empregados e dependentes.","
  ",Senado Federal - Pedro Taques,"
  ",MT,PDT       ,03/06/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-1476/2007.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Orgânica da Seguridade Social, salário-de-contribuição, exclusão, despesa, educação, empregado, dependente.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094543,,
PL 5685/2013,579035,"
  ",PLS 738/2011,Projeto de Lei,"Agricultura, Pecuária, Pesca e Extrativismo","Altera a Lei nº 12.787, de 11 de janeiro de 2013, que ""dispõe sobre a Política Nacional de Irrigação; altera o art. 25 da Lei nº 10.438, de 26 de abril de 2002; revoga as Leis nºs 6.662, de 25 de junho de 1979, 8.657, de 21 de maio de 1993, e os Decretos-Lei nºs 2.032, de 9 de junho de 1983, e 2.369, de 11 de novembro de 1987; e dá outras providências"", para determinar a adoção de taxa de juros diferenciada para o financiamento de equipamentos de irrigação por gotejamento ou microaspersão.","
  ",Senado Federal - Marcelo Crivella,"
  ",RJ,PRB       ,03/06/2013,"Prioridade (Art. 151, II, RICD)","Às Comissões de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Política Nacional de Irrigação, taxa de juros, financiamento, equipamento, irrigação.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094540,,
PL 5684/2013,579034,"
  ",PLS 515/2011,Projeto de Lei,Trabalho e Emprego; Previdência e Assistência Social,"Altera o inciso II do § 2º do art. 458 da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e a alínea ""t"" do § 9º do art. 28 da Lei nº 8.212, de 24 de julho de 1991, que ""dispõe sobre a organização da Seguridade Social, institui Plano de Custeio, e dá outras providências"", para desonerar o empregador das despesas com a educação dos seus empregados e respectivos dependentes.","
  ",Senado Federal - Paulo Bauer,"
  ",SC,PSDB      ,03/06/2013,"Prioridade (Art. 151, II, RICD)",Apense-se ao PL-1476/2007.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho (CLT), Lei Orgânica da Seguridade Social, salário, salário-de-contribuição, exclusão, despesa, educação, empregado, dependente.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094535,,
PL 5683/2013,579024,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,Dispõe sobre o aumento de pena para a receptação de produto de crime obtido por usuário de drogas. ,"Altera o Decreto-lei nº 2.848, de 1940.",Newton Cardoso,74750,MG,PMDB      ,03/06/2013,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-779/1995.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Penal, aumento, pena de reclusão, crime, receptação, produto, usuário, viciado em drogas.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094495,,
PL 5682/2013,579023,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Altera o art. 27 da Lei n° 8.069, de 1990, Estatuto da Criança e do Adolescente, de modo a possibilitar a busca do reconhecimento de vínculo de filiação socioafetiva. ","
  ",Newton Cardoso,74750,MG,PMDB      ,03/06/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Estatuto da Criança e do Adolescente, filiação, paternidade socioafetiva.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094494,,
PL 5681/2013,578983,"
  ","
  ",Projeto de Lei,Direito Civil e Processual Civil,"Disciplina a declaração da perda da propriedade ou posse adquiridas por atividade ilícita, regulamenta a Ação Civil Pública de Extinção de Domínio para tal fim, e dá outras providências.","
  ",Vieira da Cunha,141400,RS,PDT       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Ação civil pública, extinção, domínio, pena de perda de bens e valores, patrimônio, atividade ilícita.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094262,,
PL 5680/2013,578982,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,Dispõe sobre a escolha dos membros dos Conselhos Federais e Regionais incumbidos da fiscalização do exercício profissional.,"
  ",Glauber Braga,152605,RJ,PSB       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Critérios, eleição direta, membros, Conselho Federal, Conselho Regional, fiscalização, exercício profissional.",CCJC - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094258,,
PL 5679/2013,578925,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento; Trabalho e Emprego,"Acrescenta § 5º ao art. 4º do Decreto-Lei nº 1.166, de 15 de abril de 1971, que dispõe sobre o enquadramento e contribuição sindical rural, para tornar obrigatória a notificação pessoal do contribuinte. ","
  ",Major Fábio,149327,PB,DEM       ,29/05/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-5285/2001.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, decreto-lei federal, obrigatoriedade, notificação, trabalhador rural, empregador rural, contribuição sindical rural, tributação.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094115,,
PL 6430/2013,593615,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social,Prevê o pagamento de juros de mora para os benefícios previdenciários pagos com atraso e estabelece prazo máximo para o Conselho de Recursos da Previdência Social proferir decisão final.,"Altera a lei nº 8.213, de 1991.",Valdir Colatto,74010,SC,PMDB      ,25/09/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Seguridade Social e Família; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei de Benefícios da Previdência Social, atraso, pagamento, benefício previdenciário, incidência, juros de mora. _Decisão administrativa, recurso, Conselho de Recursos da Previdência Social.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1142891,,
PL 5678/2013,578924,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta parágrafo ao art. 477 da Consolidação das Leis do Trabalho, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para estabelecer a obrigatoriedade do pagamento de indenização, em favor do empregado, quando as verbas rescisórias forem pagas com cheque sem fundo.",A indenização será de dez vezes o valor do cheque.,Major Fábio,149327,PB,DEM       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho (CLT), indenização, empregado, pagamento, verba rescisória, cheque sem fundos.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094111,,
PL 5677/2013,578923,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta dispositivo à Consolidação das Leis do Trabalho (CLT), para dispor sobre a responsabilidade do empregador que não fiscaliza o uso de Equipamento de Proteção individual (EPI).","Altera o Decreto-lei nº 5.452, de 1943.",Major Fábio,149327,PB,DEM       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho (CLT), obrigatoriedade, empregador, indenização, empregado, ausência, fiscalização, utilização, equipamento individual de proteção.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094110,,
PL 5676/2013,578914,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Acrescenta § 3º no art. 6º da Lei nº 7.444, de 20 de dezembro de 1985, para assegurar um exemplar da Constituição Federal a todo cidadão que se alistar como eleitor.","
  ",Roberto Freire,73805,SP,PPS       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do processamento eletrônico do eleitorado, alistamento eleitoral, recebimento, Constituição Federal de 1988.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094069,,
PL 5674/2013,578901,"
  ","
  ",Projeto de Lei,"Indústria, Comércio e Serviços","Dispõe sobre a obrigatoriedade da afixação de cartazes de advertência sobre a obesidade em estabelecimentos que comercializem alimentos ""fast food"". ","
  ",Aureo,160512,RJ,PRTB      ,29/05/2013,"Prioridade (Art. 151, II, RICD)","Deferido o Requerimento  nº  9195/2013,  conforme despacho do seguinte teor:  ""Defiro a retirada do Projeto de Lei n. 505/2011, nos termos do art. 104 c.c. o art. 114, VII, do Regimento Interno da Câmara dos Deputados. Por conseguinte, distribua-se conclusivamente o Projeto de Lei n. 5.469/2013, que se encontrava apensado àquela proposição, às Comissões de Defesa do Consumidor, de Seguridade Social e Família, e de Constituição e Justiça e de Cidadania (art. 54, do RICD). Publique-se. [ATUALIZAÇÃO DO DESPACHO DO PL N. 5.469/2013: À CDC, CSSF e CCJC (art. 54, do RICD). Proposição sujeita à apreciação conclusiva pelas comissões - art. 24, II, do RICD. Regime de tramitação: Ordinário]. [ATUALIZAÇÃO DO DESPACHO DO PL N. 5.674/2013: Apense-se ao PL n. 5.469/2013]"".",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, cartaz, advertência, obesidade, estabelecimento de alimentação.",CSAUDE - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094052,,"
      "
PL 5675/2013,578903,"
  ","
  ",Projeto de Lei,Direito e Justiça,"Altera a Lei nº 8.137, de 27 de dezembro de 1990, que define os crimes contra a ordem tributária, para reduzir a pena prevista nos crimes descritos no art. 7º, e suprimir a modalidade culposa.

NOVA EMENTA: Altera a Lei nº 8.137, de 27 de dezembro de 1990, para reduzir a pena imputada aos crimes contra as relações de consumo, e a Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), para estabelecer a inversão do ônus da prova para a comprovação pelos fornecedores da adequação dos seus produtos ou serviços ao consumo e ao uso.","
  ",Aureo,160512,RJ,PRTB      ,29/05/2013,"Urgência (Art. 155, RICD)","Em razão da apensação do PL 7.188/2017, determino a inclusão da Comissão de Segurança Pública e Combate ao Crime Organizado, que deverá se pronunciar quanto ao mérito da matéria.Às Comissões de Segurança Pública e Combate ao Crime Organizado e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei dos Crimes contra a Ordem Tributária, crime contra as relações de consumo, redução, pena.",MESA - Aguardando Apreciação pelo Senado Federal,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094054,,
PL 5673/2013,578896,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Altera a Lei nº 8.989, de 24 de fevereiro de 1995, para isentar do Imposto sobre Produtos Industrializados - IPI os automóveis adquiridos por pessoas portadoras de deficiência auditiva.","
  ",Bruna Furlan,160589,SP,PSDB      ,29/05/2013,"Urgência (Art. 155, RICD)","Declarado prejudicado em face da aprovação da Subemenda Substitutiva Global apresentada ao Projeto de Lei n. 7.699/2006, principal (Sessão Deliberativa Ordinária de 5 de março de 2015).",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Isenção do IPI para compra de automóveis, isenção, Imposto sobre Produtos Industrializados (IPI), automóvel, pessoa portadora de deficiência, deficiente auditivo, benefício fiscal, tributação.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1094022,,
PL 5672/2013,578850,"
  ","
  ",Projeto de Lei,Direito e Defesa do Consumidor,"Acresce parágrafos ao art. 43 da Lei nº 4.591, de 16 de dezembro de 1964, que ""Dispõe sobre o condomínio em edificações e as incorporações imobiliárias"" para dispor sobre a mora do incorporador na entrega de unidade imobiliária autônoma ao proprietário, promitente comprador, cessionário ou promitente cessionário dos direitos aquisitivos sobre o aludido imóvel.","
  ",Beto Albuquerque,73478,RS,PSB       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Desenvolvimento Urbano; Defesa do Consumidor e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do Condomínio, mora, multa, incorporador, atraso, entrega, unidade, imóvel, proprietário, promitente comprador, cessionário, promitente cessionário.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093841,,
PL 5671/2013,578842,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social,"Altera o art. 80 da Lei nº 8.213, de 24 de julho de 1991, para ratear o Auxílio-Reclusão aos dependentes de vítima de homicídio. ","
  ",Andre Moura,160543,SE,PSC       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei de Benefícios da Previdência Social, rateio, auxílio-reclusão, dependente, vítima, homicídio, detento.",PLEN - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093826,,"
      "
