nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 5577/2013,576911,"
  ","
  ",Projeto de Lei,Saúde,"Altera a Lei nº 6.932, de 7 de julho de 1981,  que ""dispõe sobre as atividades do médico residente e dá outras providências, para dispor sobre o processo de seleção pública dos candidatos aos Programas de Residência Médica.","
  ",Rogério Carvalho,160568,SE,PT        ,14/05/2013,"Urgência (Art. 155, RICD)",Apense-se ao PL 6550/2009.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, instituição de saúde, processo seletivo, residência médica, exigência, candidato, certificado, Programa Saúde da Família. ",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088729,,
PL 5576/2013,576885,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,"Acrescenta dispositivo ao art. 61, do Código Penal para considerar agravante o cometimento do crime em razão da raça, cor, etnia, religião, origem, orientação sexual ou deficiência física que são considerados crimes de ódio.","Altera o Decreto-lei nº 2.848, de 1940.",Aline Corrêa,141375,SP,PP        ,14/05/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-582/2011.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Penal, agravação penal, crime, raça, cor, religião, origem, orientação sexual, deficiência física.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088693,,
PL 5575/2013,576797,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Dispõe sobre a regulamentação da profissão de Produtor Cultural, Esportivo e de Ações Sociais.
 
","
  ",Giovani Cherini,160673,RS,PDT       ,14/05/2013,"Ordinário (Art. 151, III, RICD)","Decisão da Presidência  de 27/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Trabalho e a Comissão de Administração e Serviço Público, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Trabalho, em substituição à Comissão de Trabalho, de Administração e Serviço Público, extinta pela mesma Resolução."".",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Regulamentação, exercício, profissão, Produtor Cultural, Esportivo e de Ações Sociais, projeto cultural, projeto desportivo, projeto social.",CTRAB - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088528,,
PL 5574/2013,576768,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Inclui paragrafo ao art. 430 da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para fixar prazo de trinta dias para emissão de declaração de indisponibilidade de vagas ou cursos nos Serviços Nacionais de Aprendizagem. ","
  ",André Figueiredo,133439,CE,PDT       ,14/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-7970/2010.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Consolidação das Leis do Trabalho (CLT), fixação, prazo, Serviço Nacional de Aprendizagem, emissão, declaração, ausência, vaga, curso.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088491,,
PL 5573/2013,576747,"
  ","
  ",Projeto de Lei,Direito e Defesa do Consumidor; Saúde,"Altera a Lei nº 6.437, de 20 de agosto de 1977, que configura infrações à legislação sanitária federal, estabelece as sanções respectivas, e dá outras providências.",Autoriza qualquer autoridade pública apreender remédios ou produtos hospitalares falsificados ou com data de validade vencida.,Otavio Leite,141515,RJ,PSDB      ,14/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público; Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei de Infrações a Legislação Sanitária, autorização, autoridade pública, servidor público, apreensão, medicamento, material hospitalar, falsificação, prazo de validade, vencido, encaminhamento, autoridade sanitária.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088456,,
PL 5572/2013,576716,"
  ","
  ",Projeto de Lei,Educação,"Autoriza o Poder Executivo a instituir campus da Universidade Federal do Ceará no Município de Itapipoca, Estado do Ceará.","
  ",André Figueiredo,133439,CE,PDT       ,14/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público; Educação; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Campus Universitário de Itapipoca, sede, Itapipoca (CE).",CE - Aguardando Parecer,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088399,,"
      "
PL 5571/2013,576707,"
  ","
  ",Projeto de Lei,Defesa e Segurança,Tipifica o crime de terrorismo e estabelece outras disposições.,"
  ",Alexandre Leite,160545,SP,DEM       ,14/05/2013,"Ordinário (Art. 151, III, RICD)",Apense-se ao PL 4674/2012.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Tipicidade, crime inafiançável, terrorismo, definição, pena de reclusão, ação penal pública incondicionada, organização, terrorista, financiamento.",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088383,,
PL 5570/2013,576706,"
  ","
  ",Projeto de Lei,Meio Ambiente e Desenvolvimento Sustentável,"Regulamenta a obrigatoriedade da Neutralização de carbono em eventos realizados as margens de represas, lagos, rios, córregos, em todo território Nacional.","
  ",Alexandre Leite,160545,SP,DEM       ,14/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Meio Ambiente e Desenvolvimento Sustentável e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Cálculo, emissão, gás carbônico, margem, represa, rio, lago, responsável, organização, evento, compensação ambiental, comercialização, créditos, carbono, recurso, arrecadação, destinação, entidade, assistência social.",PLEN - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088382,,
PL 5569/2013,576705,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Altera a Lei nº 10.336, de 19 de dezembro de 2001, retirando a incidência da Contribuição de Intervenção no Domínio Econômico incidente sobre a importação e comercialização de petróleo e seu derivados, gás natural e seus derivados, e álcool etílico combustível - Cide sobre a importação e comercialização no mercado interno de gasolina e querosene de aviação.","
  ",Alexandre Leite,160545,SP,DEM       ,14/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Minas e Energia; Viação e Transportes; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei da CIDE-Combustíveis,Não incidência,, Contribuição de Intervenção no Domínio Econômico Combustíveis (Cide-Combustíveis), importação, comercialização, mercado interno, gasolina, aviação civil, tributação, benefício fiscal.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088381,,
PL 5568/2013,576699,"
  ","
  ",Projeto de Lei,"Viação, Transporte e Mobilidade","Altera artigos da Lei nº 9.503/97 que institui o Código Nacional de Trânsito Brasileiro e dá outras providências. 

NOVA EMENTA: Altera dispositivos da Lei nº 9.503, de 23 de setembro de 1997 - Código de Trânsito Brasileiro, para dispor sobre crimes cometidos na direção de veículos automotores. ",Criminaliza a embriaguez no trânsito.,Keiko Ota,160659,SP,PSB       ,14/05/2013,"Urgência (Art. 155, RICD)","(EMENDAS DO SENADO FEDERAL) Às Comissões de Viação e TransportesConstituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código de Trânsito Brasileiro, tipicidade, crime, homicídio culposo, direção, veículo automotor, aumento, pena, ausência, Carteira Nacional de Habilitação (CNH), faixa, pedestre, calçada, omissão de socorro, vitima, acidente de trânsito, condução, veículo, transporte de passageiro, infração, utilização, bebida alcoólica, drogas, entorpecente, pena de reclusão, exame clínico, perícia médica, embriaguez, pena de detenção, lesão corporal culposa.",Tranformada no(a) Lei Ordinária 13546/2017,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088367,,
PL 5567/2013,576696,"
  ","
  ",Projeto de Lei,Homenagens e Datas Comemorativas,Institui o Dia Nacional do Engenheiro de Custos.,"
  ",Edinho Bez,73793,SC,PMDB      ,14/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, Dia Nacional do Engenheiro de Custos, comemoração, maio.",Tranformada no(a) Lei Ordinária 13453/2017,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088362,,
PL 5566/2013,576691,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social; Trabalho e Emprego,"Acrescenta artigo à Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, e à Lei nº 8.213, de 24 de julho de 1991, a fim de estender ao pai viúvo as garantias asseguradas à gestante.","
  ",Geraldo Resende,74374,MS,PMDB      ,14/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-6753/2010.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Consolidação das Leis do Trabalho (CLT), Lei de Benefícios da Previdência Social, falecimento, empregada, gestante, mulher, segurada, garantia, pai, viúvo, salário-maternidade, licença `a gestante.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088335,,
PL 5565/2013,576678,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Defesa e Segurança,"Acresce artigo à Lei no 11.343, de 23 de agosto de 2006, que ""Institui o Sistema Nacional de Políticas Públicas sobre Drogas - Sisnad; prescreve medidas para prevenção do uso indevido, atenção e reinserção social de usuários e dependentes de drogas; estabelece normas para repressão à produção não autorizada e ao tráfico ilícito de drogas; define crimes e dá outras providências"", e revoga o inciso VI do art. 40 do referido diploma legal.",Aumenta as penas para o crime de tráfico de drogas envolvendo ou visando atingir criança ou adolescente. ,Mauro Mariani,141507,SC,PMDB      ,14/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se ao PL 1823/2007.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Nova Lei Antidrogas, aumento, pena, crime, tráfico, drogas, criança, adolescente.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088299,,
PL 5564/2013,576636,"
  ","
  ",Projeto de Lei,"Finanças Públicas e Orçamento; Viação, Transporte e Mobilidade","Obriga a instalação de ar condicionado nos veículos de transporte coletivo e dá outras providências.
","
  ",Rodrigo Maia,74693,RJ,DEM       ,13/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Viação e Transportes; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, instalação, ar condicionado, veículo de passageiro, transporte coletivo, alíquota zero, Cofins.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088113,,"
      "
PL 5563/2013,576605,"
  ","
  ",Projeto de Lei,"Defesa e Segurança; Viação, Transporte e Mobilidade",Dispõe sobre o registro de veículos aéreos não tripulados de emprego militar.,"
  ",Newton Cardoso,74750,MG,PMDB      ,13/05/2013,"Ordinário (Art. 151, III, RICD)","Deferido parcialmente o Requerimento n. 8292/2013, conforme despacho de seguinte teor: ""Indefiro o pedido contido no Requerimento n. 8.292/2013 quanto à solicitação de desapensação, nos termos do art. 139, inciso I, do Regimento Interno da Câmara dos Deputados (RICD), porque os Projetos de Lei n. 5.563/2013 e 5.942/2013 tratam de matéria idêntica. Quanto ao pedido de redistribuição, revejo o despacho aposto ao Projeto de Lei n. 5.563/2013 para determinar a inclusão da Comissão de Segurança Pública e Combate ao Crime Organizado, nos termos do art. 32, XVI, alínea ""d"", c/c o art. 141 do RICD, em razão de o Projeto de Lei n. 5.942/2013, apensado, conter matéria referente à segurança pública. Determino, ainda, de ofício, que a matéria seja analisada, quanto ao mérito, pela Comissão de Constituição e Justiça e de Cidadania, nos termos do art. 32, inciso IV, alínea ""e"", tendo em vista que o Projeto de Lei n. 5.942/2013, apensado, versa sobre matéria penal. Portanto, altere-se o regime de deliberação do Projeto de Lei n. 5.563/2013 para sujeitar a proposição à apreciação do Plenário.Em consequência, por versar a referida proposição matéria de competência de mais de três Comissões de mérito, consoante o que dispõe o art. 34, inciso II, do RICD, decido pela criação de Comissão Especial. Publique-se. Oficie-se. [ATUALIZAÇÃO DO DESPACHO DO PL N. 5.563/2013: À CSPCCO, CVT, CREDN  e CCJC (mérito e art. 54, do RICD). Proposição sujeita à apreciação do Plenário. Regime de tramitação: Ordinário.] "".",Proposição Sujeita à Apreciação do Plenário,"Obrigatoriedade, registro, aeronave militar.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088018,,"
      "
PL 5562/2013,576604,"
  ","
  ",Projeto de Lei,Direito Civil e Processual Civil,"Acrescenta dispositivo ao Código de Processo Civil para determinar a obrigatoriedade da elaboração dos cálculos, pela contadoria do juízo, no prazo máximo de trinta dias. ","Altera  a lei nº 5.869, de 1973.",Newton Cardoso,74750,MG,PMDB      ,13/05/2013,Especial,Apense-se à(ao) PL-6025/2005.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Especial,Proposição Sujeita à Apreciação do Plenário,"Alteração, Código de Processo Civil, prazo máximo, elaboração, cálculo, contadoria do juízo.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088016,,
PL 5561/2013,576602,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Altera dispositivos da Lei nº 8.069, de 13 de julho de 1990, que institui o Estatuto da Criança e do Adolescente.","
  ",Jutahy Junior,74570,BA,PSDB      ,13/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se ao PL 1895/2011.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Alteração, Estatuto da Criança e do Adolescente, inclusão, definição, jovem, ato infracional, crime hediondo.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088013,,
PL 5560/2013,576482,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Trabalho e Emprego,Altera a Consolidação das Leis do Trabalho para dispor sobre a redução da jornada de trabalho da pessoa com deficiência.,"Reduz em uma hora diária.  Altera o Decreto-lei nº 5.452, de 1943.",Nilda Gondim,160564,PB,PMDB      ,09/05/2013,"Urgência (Art. 155, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público; Seguridade Social e Família e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação do Plenário,"Alteração, Consolidação das Leis do Trabalho (CLT), redução, jornada de trabalho, pessoa portadora de deficiência.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1088493,,
PL 5559/2013,576480,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Acrescenta art. 23-A à Lei nº 10.098, de 19 de dezembro de 2000.","
  ",Rosinha da Adefal,146949,AL,PTdoB     ,09/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Seguridade Social e Família; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei da Acessibilidade, proibição, financiamento público, instituições públicas, instituições privadas, descumprimento, lei.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087471,,
PL 5558/2013,576430,"
  ","
  ",Projeto de Lei,"Política, Partidos e Eleições","Altera dispositivos da legislação eleitoral (Código Eleitoral, Lei dos Partidos Políticos e Lei das Eleições), para dispor sobre o sistema eleitoral, financiamento de campanhas, propaganda eleitoral e outras matérias. ","Altera as Leis nºs 4.737, de 1965; Lei 9.096, de 1995 e Lei 9.504, de 1997.",João Dado,73682,SP,PDT       ,09/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-5277/2009.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Eleitoral, Lei Orgânica dos Partidos Políticos, fixação, limite mínimo, percentual, votação, quociente eleitoral, eleição, candidato, extinção, cláusula de barreira, partido político, distribuição, sobra eleitoral, proibição, contribuição, doação, órgão público, governo estrangeiro, pessoa jurídica de direito privado, pessoa jurídica de direito público, campanha eleitoral.
_ Alteração, Lei das Eleições, proibição, substituição, candidato, eleição majoritária, falecimento, limite máximo, valor, doação, pessoa física, reserva, metade, tempo, emissora, televisão, rádio, propaganda eleitoral, eleição proporcional, implantação, registro, material, voto, auditoria, votação eletrônica. ",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087402,,
PL 5557/2013,576428,"
  ","
  ",Projeto de Lei,Cidades e Desenvolvimento Urbano,"Altera a Lei nº 6.575, de 30 de setembro de 1978, e o art. 328 da Lei nº 9.503, de 23 de setembro de 1997, para dispor sobre a destinação dos valores arrecadados no leilão de veículos apreendidos e não reclamados por seus proprietários.","Altera a Lei nº 9.503, de 1997.",Alfredo Kaefer,141454,PR,PSDB      ,09/05/2013,"Prioridade (Art. 151, II, RICD)","Apense-se à(ao) PL-2816/2011. Por oportuno, determino que a CCJC se pronuncie quanto ao mérito da matéria e que esta passe a ser de competência do Plenário.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código de Trânsito Brasileiro, destinação, valor, leilão, veículo apreendido, reclamação, proprietário.",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087397,,"
      "
PL 6249/2013,590220,"
  ","
  ",Projeto de Lei,Administração Pública,Proíbe a cobrança de prova de barra fixa para candidatas do sexo feminino em todos os concursos públicos e seleções no país.,"
  ",Gonzaga Patriota,74419,PE,PSB       ,03/09/2013,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-252/2003.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Proibição, prova, concurso público, aptidão física, barra, candidato, mulher, sexo feminino.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1125182,,
PL 6231/2013,589923,"
  ","
  ",Projeto de Lei,Administração Pública,Dispõe sobre a criação de 1 (uma) vara federal no Estado do Paraná e sobre a criação de cargos efetivos e em comissão e funções comissionadas no Quadro de Pessoal da Justiça Federal e dá outras providências.,"
  ",SUPERIOR TRIBUNAL DE JUSTIÇA,"
  ","
  ","
  ",30/08/2013,"Urgência (Art. 155, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade",Proposição Sujeita à Apreciação do Plenário,"Criação, vara federal, Tribunal Regional Federal (TRF), Pitanga (PR), Paraná, cargo efetivo, cargo em comissão, função de confiança, juiz federal, juiz federal substituto.",Tranformada no(a) Lei Ordinária 13088/2015,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1123490,,
PL 5556/2013,576367,"
  ","
  ",Projeto de Lei,Direito e Defesa do Consumidor,"Obriga as operadoras de telefonia móvel a disponibilizar um representante em cada um dos estabelecimentos de atendimento ao público dos órgãos ou entidades de proteção do consumidor, na forma que especifica.","
  ",João Arruda,160573,PR,PMDB      ,09/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-2522/2007.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Obrigatoriedade, concessionária, telefonia móvel, disponibilização, representante, estabelecimento comercial, órgão, defesa do consumidor, recebimento, tratamento, reclamação, serviço.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087310,,
PL 5554/2013,576362,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta o art. 2º-A à  Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para impor a responsabilidade objetiva na atividade de risco de cana de açúcar.","
  ",Major Fábio,149327,PB,DEM       ,09/05/2013,"Ordinário (Art. 151, III, RICD)","Apense-se a este o PL-5930/2013.Por oportuno, revejo o despacho aposto ao PL-5554/2013, para determinar que a Comissão de Constituição e Justiça e de Cidadania se manifeste também quanto ao mérito da matéria.Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho (CLT), responsabilidade, empregador, reparação, dano, trabalhador, atividade, risco, inclusão, corte, cana-de-açucar.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087296,,"
      "
PL 5555/2013,576366,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Altera a Lei nº 11.340, de 7 de agosto de 2006 - Lei Maria da Penha - criando mecanismos para o combate a condutas ofensivas contra a mulher na Internet ou em outros meios de propagação da informação.

NOVA EMENTA: Inclui a comunicação no rol de direitos assegurados à mulher pela Lei Maria da Penha, bem como reconhece que a violação da sua intimidade consiste em uma das formas de violência doméstica e familiar; tipifica a exposição pública da intimidade sexual; e altera a Lei n° 11.340 de 7 de agosto de 2006 (Lei Maria da Penha), e o Decreto-Lei n° 2.848, de 7 de dezembro de 1940 (Código Penal).","
  ",João Arruda,160573,PR,PMDB      ,09/05/2013,"Urgência (Art. 155, RICD)","SUBSTITUTIVO DO SF Às Comissões de Defesa dos Direitos da Mulher e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei Maria da Penha, tipicidade, violência doméstica, divulgação, Internet, imagem, informação, dados pessoais, vídeo, áudio, violação, direito à intimidade, mulher,  obrigatoriedade, provedor, remoção, conteúdo.",Tranformada no(a) Lei Ordinária 13772/2018,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087309,,
PL 5552/2013,576360,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias; Educação,"Acrescenta §7º ao art. 1º da Lei nº 9.870, de 23 de novembro de 1999, que dispõe sobre o valor total das anuidades escolares e dá outras providências, para vedar cobrança de taxas e valores adicionais a título de matrícula, mensalidade ou similares, para estudantes com deficiência. ","
  ",Major Fábio,149327,PB,DEM       ,09/05/2013,"Urgência (Art. 155, RICD)","Declarado prejudicado em face da aprovação da Subemenda Substitutiva Global apresentada ao Projeto de Lei n. 7.699/2006, principal (Sessão Deliberativa Ordinária de 5 de março de 2015).",Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei da Mensalidade Escolar, proibição, cobrança, taxa, valor, adicional, matrícula, mensalidade, aluno, pessoa com deficiência.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087294,,"
      "
PL 5551/2013,576359,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Isenta do Imposto sobre Produtos Industrializados (IPI) os protetores solares, na condição que estabelece. ","
  ",Major Fábio,149327,PB,DEM       ,09/05/2013,"Ordinário (Art. 151, III, RICD)",Apense-se ao PL-554/2007.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Isenção tributária, Imposto sobre Produtos Industrializados (IPI), Protetor solar, Tabela de Incidência do Imposto sobre Produtos Industrializados (Tipi), tributação, benefício fiscal.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087293,,
PL 5553/2013,576361,"
  ","
  ",Projeto de Lei,Defesa e Segurança,Dispõe sobre a obrigatoriedade da orientação acerca de procedimentos de emergência em espaços de reunião de pessoas.,"
  ",Major Fábio,149327,PB,DEM       ,09/05/2013,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-4924/2013.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Obrigatoriedade, orientação, procedimento, emergência, palestra, vídeo, reunião, pessoas, divulgação, saída, situação de emergência, localização, extintor de incêndio.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087295,,"
      "
PL 5550/2013,576358,"
  ","
  ",Projeto de Lei,Administração Pública,Dispõe sobre a obrigatoriedade do cadastramento de usuários pelas concessionárias de serviços públicos.,"
  ",Major Fábio,149327,PB,DEM       ,09/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Defesa do Consumidor; Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, concessionária, serviço público, cadastramento, usuário.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1087292,,
