nomeProposicao,idProposicao,partidoAutor,DataApresentacao,VirouLei,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos
PL 1212/2020,2242299,PSB       ,30/03/2020,0,1,1,0,0,0
PL 1211/2020,2242297,PP        ,30/03/2020,1,0,1,0,0,0
PL 1210/2020,2242294,PSB       ,30/03/2020,0,0,1,1,0,0
PL 1182/2020,2242269,PROS      ,30/03/2020,0,1,0,1,1,0
PL 1184/2020,2242271,PCdoB     ,30/03/2020,0,0,1,1,1,0
PL 1175/2020,2242255,PSB       ,29/03/2020,0,0,1,0,1,0
PL 1159/2020,2242235,PDT       ,27/03/2020,0,0,1,1,0,0
PL 1158/2020,2242234,PL        ,27/03/2020,0,1,1,0,0,0
PL 1156/2020,2242232,PL        ,27/03/2020,0,0,1,0,1,0
PL 1155/2020,2242231,PSL       ,27/03/2020,0,0,1,0,1,0
PL 1154/2020,2242230,PSB       ,27/03/2020,0,1,1,0,1,0
PL 1142/2020,2242218,PT        ,27/03/2020,1,0,1,1,0,0
PL 1152/2020,2242229,PSL       ,27/03/2020,0,0,1,0,0,0
PL 1149/2020,2242226,PDT       ,27/03/2020,0,0,1,0,1,0
PL 1146/2020,2242223,MDB       ,27/03/2020,0,0,0,1,1,1
PL 1145/2020,2242222,PODE      ,27/03/2020,0,0,1,1,0,0
PL 1138/2020,2242212,PSDB      ,27/03/2020,0,1,0,1,1,1
PL 1134/2020,2242203,PT        ,27/03/2020,0,0,1,0,1,0
PL 1132/2020,2242201,CIDADANIA ,27/03/2020,0,0,1,0,0,0
PL 1133/2020,2242202,CIDADANIA ,27/03/2020,0,0,1,0,1,0
PL 1130/2020,2242199,REPUBLIC  ,27/03/2020,0,0,0,1,0,0
PL 1118/2020,2242189,REPUBLIC  ,26/03/2020,0,0,1,1,0,0
PL 1117/2020,2242188,PROS      ,26/03/2020,0,0,1,1,0,0
PL 1114/2020,2242184,PSOL      ,26/03/2020,0,0,1,0,0,0
PL 1112/2020,2242176,PSOL      ,26/03/2020,0,0,1,1,0,0
PL 1111/2020,2242175,PSOL      ,26/03/2020,0,0,1,0,0,0
PL 2058/2020,2250287,MDB       ,22/04/2020,0,0,1,0,1,0
PL 1107/2020,2242168,PSD       ,26/03/2020,0,0,1,0,1,0
PL 1106/2020,2242167,PSC       ,26/03/2020,1,0,0,1,1,1
PL 1103/2020,2242164,PSB       ,26/03/2020,0,0,1,0,1,0
PL 1102/2020,2242163,PSDB      ,26/03/2020,0,0,1,1,0,0
PL 1101/2020,2242162,REPUBLIC  ,26/03/2020,0,1,1,1,1,1
PL 1097/2020,2242158,PSL       ,26/03/2020,0,1,1,1,0,0
PL 1092/2020,2242153,PDT       ,26/03/2020,0,0,1,0,0,0
PL 1089/2020,2242150,PT        ,26/03/2020,0,0,1,0,0,0
PL 1088/2020,2242149,PSL       ,26/03/2020,0,0,0,0,1,0
PL 1087/2020,2242148,PT        ,26/03/2020,0,0,1,1,1,0
PL 1085/2020,2242146,PSB       ,26/03/2020,0,0,1,0,0,0
PL 1082/2020,2242143,PDT       ,26/03/2020,0,0,1,0,0,0
PL 1081/2020,2242142,PT        ,26/03/2020,0,1,1,1,1,1
PL 1079/2020,2242140,PSB       ,26/03/2020,1,0,1,0,0,0
PL 1078/2020,2242139,PROS      ,26/03/2020,0,0,1,0,1,0
PL 1075/2020,2242136,PT        ,26/03/2020,1,0,1,0,1,0
PL 1067/2020,2242100,PT        ,25/03/2020,0,1,1,1,0,0
PL 1036/2020,2242069,PSOL      ,25/03/2020,0,1,1,1,0,1
PL 1021/2020,2242043,PP        ,25/03/2020,0,1,1,1,1,1
PL 1020/2020,2242041,PP        ,25/03/2020,0,0,1,0,0,0
PL 1019/2020,2242040,PSL       ,25/03/2020,0,1,1,0,0,0
PL 1016/2020,2242021,DEM       ,25/03/2020,0,0,1,0,1,0
PL 1002/2020,2241965,PDT       ,25/03/2020,0,1,1,0,0,0
PL 1030/2020,2242057,PT        ,25/03/2020,0,1,1,0,1,1
PL 999/2020,2241958,PDT       ,25/03/2020,0,0,1,0,1,0
PL 996/2020,2241955,PDT       ,25/03/2020,0,1,1,0,1,1
PL 1029/2020,2242056,PL        ,25/03/2020,0,1,1,0,0,0
PL 995/2020,2241954,PDT       ,25/03/2020,0,0,1,1,1,0
PL 994/2020,2241953,PSB       ,25/03/2020,0,1,1,1,1,1
PL 987/2020,2241945,PT        ,25/03/2020,0,1,1,0,1,0
PL 1013/2020,2242000,DEM       ,25/03/2020,1,0,1,0,1,0
PL 984/2020,2241939,PCdoB     ,25/03/2020,0,1,1,0,0,1
PL 983/2020,2241933,PROS      ,25/03/2020,0,1,1,0,0,0
PL 981/2020,2241931,PROS      ,24/03/2020,0,1,1,0,1,1
PL 980/2020,2241929,PSOL      ,24/03/2020,0,0,1,0,0,0
PL 973/2020,2241920,PSL       ,24/03/2020,0,1,1,1,0,0
PL 974/2020,2241922,PT        ,24/03/2020,0,0,1,0,0,0
PL 1028/2020,2242055,PL        ,24/03/2020,0,0,1,1,0,0
PL 965/2020,2241907,PT        ,24/03/2020,0,0,1,0,1,0
PL 953/2020,2241875,PDT       ,24/03/2020,0,0,1,1,1,0
PL 956/2020,2241881,NOVO      ,24/03/2020,0,0,1,0,1,0
PL 957/2020,2241882,PT        ,24/03/2020,0,0,1,0,1,0
PL 947/2020,2241869,PSB       ,24/03/2020,0,1,1,0,0,1
PL 952/2020,2241874,PSB       ,24/03/2020,0,0,1,0,0,0
PL 945/2020,2241868,DEM       ,24/03/2020,0,1,1,0,1,0
PL 948/2020,2241870,PSB       ,24/03/2020,0,0,1,0,1,0
PL 950/2020,2241871,PSB       ,24/03/2020,0,0,1,0,1,0
PL 942/2020,2241864,MDB       ,24/03/2020,0,1,1,1,0,0
PL 936/2020,2241858,DEM       ,24/03/2020,0,0,1,1,0,0
PL 932/2020,2241854,DEM       ,24/03/2020,0,1,1,1,0,0
PL 933/2020,2241855,DEM       ,24/03/2020,0,0,1,0,0,0
PL 926/2020,2241839,PT        ,24/03/2020,0,0,1,1,0,0
PL 925/2020,2241838,PT        ,24/03/2020,0,1,1,0,1,0
PL 913/2020,2241816,PT        ,24/03/2020,0,1,1,0,0,0
PL 912/2020,2241815,PSB       ,24/03/2020,0,0,1,1,1,1
PL 904/2020,2241808,PT        ,24/03/2020,0,0,1,0,0,0
PL 903/2020,2241807,PT        ,24/03/2020,0,1,1,1,0,0
PL 901/2020,2241805,PT        ,24/03/2020,0,0,1,0,0,0
PL 900/2020,2241804,PT        ,24/03/2020,0,0,1,0,1,0
PL 895/2020,2241797,PT        ,24/03/2020,0,0,1,0,1,0
PL 899/2020,2241801,PT        ,24/03/2020,0,0,1,1,1,1
PL 894/2020,2241795,PDT       ,24/03/2020,0,0,1,0,1,0
PL 820/2020,2241679,PSL       ,23/03/2020,0,1,1,0,0,0
PL 815/2020,2241674,PSL       ,23/03/2020,0,0,1,1,1,0
PL 864/2020,2241779,PP        ,23/03/2020,1,0,1,0,0,0
PL 1309/2020,2242495,PT        ,31/03/2020,0,1,1,0,0,0
PL 813/2020,2241672,PT        ,23/03/2020,0,0,1,1,0,0
PL 848/2020,2241744,DEM       ,23/03/2020,1,0,1,0,0,0
PL 809/2020,2241667,PL        ,23/03/2020,0,1,1,0,0,0
PL 841/2020,2241734,PDT       ,23/03/2020,0,1,1,1,1,1
PL 834/2020,2241706,PT        ,23/03/2020,0,1,1,1,0,0
PL 805/2020,2241654,PP        ,23/03/2020,1,0,1,0,1,0
PL 829/2020,2241697,PSL       ,23/03/2020,0,0,1,0,1,0
PL 827/2020,2241695,AVANTE    ,23/03/2020,1,0,1,1,0,0
PL 826/2020,2241694,AVANTE    ,23/03/2020,0,1,1,1,1,1
PL 824/2020,2241693,DEM       ,23/03/2020,0,0,1,0,0,0
PL 823/2020,2241692,PSL       ,23/03/2020,0,0,1,1,1,0
PL 885/2020,2241783,PSDB      ,23/03/2020,0,1,1,1,0,0
PL 887/2020,2241785,PROS      ,23/03/2020,0,1,1,0,0,0
PL 886/2020,2241784,PT        ,23/03/2020,0,0,1,0,1,0
PL 797/2020,2241647,PODE      ,20/03/2020,0,0,1,1,1,1
PL 796/2020,2241645,PV        ,20/03/2020,0,0,1,0,1,0
PL 793/2020,2241638,PT        ,20/03/2020,0,1,1,1,1,1
PL 792/2020,2241637,PT        ,20/03/2020,0,1,1,1,0,0
PL 787/2020,2241630,PT        ,19/03/2020,0,0,1,0,1,0
PL 786/2020,2241627,MDB       ,19/03/2020,1,0,1,1,0,0
PL 761/2020,2239680,PT        ,19/03/2020,0,1,1,1,1,1
PL 760/2020,2239677,PT        ,19/03/2020,0,0,1,1,0,0
PL 757/2020,2239667,PCdoB     ,19/03/2020,0,1,1,1,0,0
PL 759/2020,2239669,PL        ,19/03/2020,0,0,1,1,1,1
PL 756/2020,2239664,PCdoB     ,19/03/2020,0,0,1,0,1,0
PL 754/2020,2239662,PCdoB     ,19/03/2020,0,0,1,0,0,0
PL 746/2020,2239626,PTB       ,18/03/2020,0,0,1,1,1,1
PL 745/2020,2239624,PT        ,18/03/2020,0,0,1,1,0,0
PL 743/2020,2239622,PT        ,18/03/2020,0,0,1,1,1,0
PL 736/2020,2239606,PT        ,18/03/2020,0,0,1,1,1,1
PL 735/2020,2239605,PT        ,18/03/2020,1,0,1,0,1,0
PL 732/2020,2239560,PT        ,18/03/2020,0,0,1,0,1,0
PL 730/2020,2239539,PT        ,18/03/2020,0,0,1,0,1,0
PL 728/2020,2239537,PSC       ,18/03/2020,0,1,1,0,0,0
PL 729/2020,2239538,PT        ,18/03/2020,0,1,1,0,0,0
PL 720/2020,2239526,REPUBLIC  ,18/03/2020,0,1,1,0,0,0
PL 710/2020,2239486,DEM       ,18/03/2020,1,0,1,0,0,0
PL 714/2020,2239494,PODE      ,18/03/2020,0,0,1,0,0,0
PL 706/2020,2239480,MDB       ,18/03/2020,0,0,1,0,1,0
PL 704/2020,2239477,PV        ,18/03/2020,0,0,1,0,0,0
PL 698/2020,2239467,PSOL      ,18/03/2020,0,0,1,1,0,0
PL 697/2020,2239465,PODE      ,18/03/2020,0,0,1,1,0,0
PL 696/2020,2239462,NOVO      ,18/03/2020,1,0,1,0,0,0
PL 695/2020,2239461,PL        ,18/03/2020,0,1,1,1,0,0
PL 688/2020,2239449,PSB       ,18/03/2020,0,0,0,1,1,0
PL 687/2020,2239437,PSB       ,17/03/2020,0,0,1,1,1,0
PL 682/2020,2239427,PT        ,17/03/2020,0,0,1,1,0,0
PL 681/2020,2239426,PT        ,17/03/2020,0,0,1,1,0,0
PL 679/2020,2239419,PDT       ,17/03/2020,0,1,1,0,0,0
PL 671/2020,2239399,PSDB      ,17/03/2020,0,1,0,0,1,0
PL 670/2020,2239398,PT        ,17/03/2020,0,0,1,0,0,0
PL 668/2020,2239385,PP        ,17/03/2020,1,0,1,0,0,0
PL 664/2020,2239373,AVANTE    ,17/03/2020,0,1,1,0,0,0
PL 616/2020,2238899,PL        ,11/03/2020,0,0,0,0,1,1
PL 606/2020,2238871,PT        ,11/03/2020,0,0,1,1,1,0
PL 592/2020,2238684,PSDB      ,10/03/2020,0,0,0,0,1,1
PL 585/2020,2238641,REPUBLIC  ,10/03/2020,0,0,1,0,1,0
PL 557/2020,2238527,PDT       ,05/03/2020,1,0,1,1,0,0
PL 535/2020,2238457,CIDADANIA ,04/03/2020,0,0,0,1,1,0
PL 528/2020,2238434,PP        ,04/03/2020,1,0,0,0,1,1
PL 515/2020,2238400,PL        ,04/03/2020,0,1,0,0,1,0
PL 512/2020,2238385,PSL       ,04/03/2020,0,1,0,1,0,0
PL 473/2020,2238209,REPUBLIC  ,03/03/2020,1,0,1,0,0,0
PL 470/2020,2238205,PDT       ,03/03/2020,0,0,1,1,0,0
PL 454/2020,2238169,PSL       ,03/03/2020,0,1,0,1,0,0
PL 442/2020,2238126,PSDB      ,03/03/2020,0,0,1,0,0,0
PL 436/2020,2238120,PSDB      ,03/03/2020,0,1,1,0,0,1
PL 428/2020,2238110,PDT       ,02/03/2020,0,1,1,1,0,0
PL 409/2020,2237933,PSB       ,19/02/2020,0,0,0,1,0,0
PL 408/2020,2237932,PSL       ,19/02/2020,0,1,0,0,0,1
PL 396/2020,2237888,MDB       ,19/02/2020,0,1,0,0,1,0
PL 395/2020,2237887,PP        ,19/02/2020,0,1,0,1,0,0
PL 385/2020,2237833,PSB       ,19/02/2020,0,0,1,0,0,0
PL 381/2020,2237810,PODE      ,18/02/2020,0,0,1,1,0,0
PL 366/2020,2237735,PV        ,18/02/2020,0,0,0,1,0,0
PL 345/2020,2237677,PDT       ,17/02/2020,0,1,1,0,0,0
PL 330/2020,2237591,REPUBLIC  ,14/02/2020,0,0,1,1,0,0
PL 324/2020,2237369,PTB       ,13/02/2020,0,1,1,0,0,1
PL 307/2020,2237212,PSDB      ,12/02/2020,0,0,1,0,0,0
PL 286/2020,2237077,DEM       ,12/02/2020,0,0,0,1,0,0
PL 285/2020,2237076,DEM       ,12/02/2020,0,0,1,0,0,0
PL 271/2020,2237011,PSL       ,12/02/2020,0,0,0,1,0,0
PL 266/2020,2236991,PT        ,11/02/2020,0,1,0,1,0,0
PL 258/2020,2236974,PT        ,11/02/2020,0,0,1,0,0,0
PL 252/2020,2236968,PT        ,11/02/2020,0,0,1,1,0,0
PL 240/2020,2236943,PODE      ,11/02/2020,0,1,0,0,0,0
PL 239/2020,2236941,PODE      ,11/02/2020,0,1,0,0,0,0
PL 212/2020,2236857,PSL       ,06/02/2020,0,0,0,1,0,0
PL 210/2020,2236838,PSD       ,06/02/2020,0,0,0,1,0,0
PL 567/2020,2238567,PL        ,05/03/2020,0,0,0,1,0,0
PL 130/2020,2236607,PL        ,05/02/2020,1,1,0,1,0,1
PL 123/2020,2236591,PP        ,05/02/2020,0,0,0,0,1,1
PL 121/2020,2236587,PATRIOTA  ,05/02/2020,0,0,0,1,1,1
PL 93/2020,2236473,PSL       ,04/02/2020,0,0,1,0,0,0
PL 81/2020,2236447,PSB       ,04/02/2020,1,0,1,0,0,0
PL 73/2020,2236423,PCdoB     ,04/02/2020,0,0,0,0,1,1
PL 43/2020,2236376,PSDB      ,04/02/2020,0,1,0,1,0,0
PL 41/2020,2236374,PSDB      ,04/02/2020,0,1,1,1,0,0
PL 25/2020,2236355,PT        ,04/02/2020,1,0,1,0,0,0
PL 24/2020,2236354,PT        ,04/02/2020,1,0,1,0,0,0
PL 290/2020,2237082,PODE      ,12/02/2020,0,0,0,0,1,1
PL 16/2020,2236310,PODE      ,03/02/2020,0,1,0,0,1,1
PL 13/2020,2236291,REPUBLIC  ,03/02/2020,1,1,0,0,1,0
PL 257/2020,2236973,PT        ,11/02/2020,0,0,0,0,1,1
PL 10/2020,2236282,PT        ,03/02/2020,1,0,1,0,0,0
PL 5/2020,2236269,PSL       ,03/02/2020,0,0,0,1,1,0
PL 197/2020,2236776,DEM       ,06/02/2020,0,1,0,0,1,0
PL 4576/2021 (Nº Anterior: PLS 486/2017),2313396,PSDB      ,20/12/2021,1,0,1,1,0,0
PL 2552/2021,2313389,MDB       ,20/12/2021,0,0,1,0,0,0
PL 4563/2021,2313313,MDB       ,20/12/2021,1,0,0,1,0,0
PL 4545/2021,2313246,PP        ,17/12/2021,0,0,0,1,1,0
PL 4480/2021,2312854,PDT       ,16/12/2021,0,1,0,1,0,0
PL 4449/2021,2312532,PT        ,15/12/2021,0,1,0,0,0,0
PL 4447/2021,2312526,REPUBLIC  ,15/12/2021,0,0,0,1,0,0
PL 4436/2021,2312444,PT        ,14/12/2021,0,0,0,0,1,0
PL 4416/2021,2312373,PSD       ,14/12/2021,1,0,0,0,1,0
PL 4407/2021,2312117,PT        ,13/12/2021,0,0,0,1,1,1
PL 4396/2021,2311953,PODE      ,13/12/2021,0,0,1,1,1,0
PL 4374/2021,2311670,PP        ,09/12/2021,0,0,1,1,0,0
PL 4351/2021,2311290,PT        ,08/12/2021,0,0,1,1,0,0
PL 4353/2021,2311293,PCdoB     ,08/12/2021,0,1,0,1,0,0
PL 4346/2021,2311266,PSOL      ,08/12/2021,0,1,0,0,0,0
PL 4345/2021,2311245,PSL       ,08/12/2021,0,0,1,0,0,0
PL 4337/2021,2311218,PSL       ,08/12/2021,0,0,0,1,0,0
PL 4266/2021,2310216,PSDB      ,02/12/2021,0,0,1,0,0,0
PL 4240/2021,2309874,MDB       ,01/12/2021,1,0,1,0,0,0
PL 4237/2021,2309856,REPUBLIC  ,01/12/2021,0,0,1,0,0,0
PL 4228/2021,2309804,REPUBLIC  ,01/12/2021,0,0,1,1,0,0
PL 4225/2021,2309778,PP        ,01/12/2021,0,0,1,0,0,0
PL 4224/2021,2309768,MDB       ,01/12/2021,1,0,0,1,0,0
PL 4190/2021,2309116,PSD       ,26/11/2021,0,0,1,0,0,0
PL 4187/2021,2309051,PV        ,26/11/2021,0,1,0,0,0,1
PL 4179/2021,2308894,CIDADANIA ,25/11/2021,0,0,1,0,0,0
PL 4171/2021,2308845,PSDB      ,25/11/2021,1,0,1,0,0,0
PL 4168/2021,2308800,REPUBLIC  ,24/11/2021,1,0,1,0,0,0
PL 4136/2021,2308327,MDB       ,23/11/2021,0,0,0,0,1,0
PL 4129/2021,2308223,PSB       ,23/11/2021,1,1,0,0,1,0
PL 4097/2021,2307846,SOLIDARI  ,18/11/2021,0,0,1,1,0,0
PL 4086/2021,2307748,PCdoB     ,18/11/2021,0,0,0,1,0,0
PL 4088/2021,2307775,REPUBLIC  ,18/11/2021,0,0,0,0,1,0
PL 4075/2021,2307619,PT        ,17/11/2021,0,0,0,0,1,0
PL 4084/2021,2307746,PCdoB     ,18/11/2021,0,0,1,0,0,0
PL 4060/2021,2307551,PT        ,17/11/2021,0,0,1,0,0,0
PL 4059/2021,2307548,PP        ,17/11/2021,1,1,0,0,0,1
PL 4057/2021,2307546,PSL       ,17/11/2021,0,1,1,0,0,1
PL 4051/2021,2307517,PSL       ,17/11/2021,0,0,0,1,0,0
PL 4035/2021,2307360,REPUBLIC  ,16/11/2021,0,0,0,0,1,0
PL 4029/2021,2307312,REPUBLIC  ,16/11/2021,1,0,1,0,0,0
PL 2805/2021,2307292,MDB       ,16/11/2021,0,0,1,0,0,0
PL 4025/2021,2307275,PSL       ,16/11/2021,0,0,0,1,1,1
PL 4015/2021,2307055,CIDADANIA ,12/11/2021,0,1,0,1,0,0
PL 4014/2021,2307042,PT        ,12/11/2021,0,0,0,1,1,1
PL 3947/2021,2306357,PP        ,09/11/2021,0,0,1,0,1,1
PL 1953/2021,2306087,PSD       ,08/11/2021,1,0,1,1,1,0
PL 3930/2021,2306073,DEM       ,08/11/2021,1,0,1,0,0,0
PL 3916/2021,2305955,PSL       ,08/11/2021,0,0,0,1,0,0
PL 3905/2021,2305816,PSOL      ,05/11/2021,1,0,1,0,1,0
PL 3896/2021 (Nº Anterior: PLS 487/2017),2305723,PODE      ,04/11/2021,1,0,1,0,0,0
PL 3894/2021,2305613,PSC       ,04/11/2021,0,0,1,0,1,1
PL 3891/2021,2305604,PDT       ,04/11/2021,0,0,0,1,0,0
PL 3846/2021,2305189,PP        ,03/11/2021,1,0,1,0,0,0
PL 3831/2021,2305067,REPUBLIC  ,29/10/2021,0,1,0,0,0,0
PL 3804/2021,2304932,MDB       ,28/10/2021,0,0,0,0,1,1
PL 3780/2021,2304640,PSL       ,27/10/2021,0,0,1,1,0,0
PL 3754/2021 (Nº Anterior: PLS 261/2018),2304326,PSDB      ,26/10/2021,1,1,0,0,0,1
PL 3751/2021,2304305,PSB       ,26/10/2021,0,0,0,1,1,0
PL 3755/2021,2304327,PSDB      ,26/10/2021,0,0,1,0,0,0
PL 3724/2021,2304105,PT        ,25/10/2021,1,0,1,0,0,0
PL 2753/2021,2303876,PSDB      ,21/10/2021,1,0,1,0,1,0
PL 3684/2021,2303571,PDT       ,20/10/2021,0,0,0,0,1,1
PL 3667/2021,2303425,PSL       ,19/10/2021,0,1,1,0,0,0
PL 3655/2021,2303329,PSDB      ,19/10/2021,0,0,0,0,1,1
PL 3649/2021,2303293,DEM       ,19/10/2021,0,0,1,0,1,0
PL 3619/2021,2303088,REPUBLIC  ,15/10/2021,0,0,0,1,1,0
PL 3617/2021,2303083,MDB       ,15/10/2021,0,0,1,0,1,0
PL 3545/2021,2302848,MDB       ,14/10/2021,0,0,1,1,0,0
PL 3505/2021,2302416,PT        ,08/10/2021,0,0,1,1,1,0
PL 2015/2021,2302222,PP        ,07/10/2021,0,0,1,0,1,1
PL 3453/2021,2301683,PCdoB     ,06/10/2021,1,0,0,1,0,0
PL 3441/2021,2301550,PCdoB     ,05/10/2021,1,0,1,0,0,0
PL 3437/2021,2301542,PSD       ,05/10/2021,0,0,1,0,1,0
PL 3434/2021,2301517,PSDB      ,05/10/2021,0,0,1,0,0,0
PL 3422/2021,2301467,PT        ,04/10/2021,0,0,1,1,0,0
PL 3418/2021,2301371,DEM       ,04/10/2021,1,0,1,0,0,0
PL 3377/2021,2301036,PSL       ,29/09/2021,0,0,0,1,1,0
PL 3378/2021,2301054,PSDB      ,30/09/2021,0,0,0,0,0,0
PL 3362/2021,2300875,PSOL      ,29/09/2021,0,1,0,1,0,0
PL 3354/2021,2300711,PP        ,28/09/2021,0,0,1,1,0,0
PL 3338/2021,2300561,PSB       ,28/09/2021,0,0,1,0,1,0
PL 3324/2021,2300392,PSL       ,27/09/2021,0,0,0,0,1,1
PL 3322/2021,2300377,PSB       ,27/09/2021,1,0,1,0,0,0
PL 3314/2021,2300341,PSL       ,27/09/2021,0,0,0,0,1,1
PL 3316/2021,2300350,PV        ,27/09/2021,0,0,0,0,1,0
PL 3285/2021,2300083,PSB       ,23/09/2021,0,1,0,1,0,1
PL 3268/2021 (Nº Anterior: PLS 482/2017),2299903,REDE      ,22/09/2021,1,0,1,0,0,0
PL 3253/2021,2299683,PSC       ,21/09/2021,0,0,0,0,1,1
PL 3242/2021,2299590,PSL       ,21/09/2021,0,1,0,1,0,0
PL 3241/2021,2299589,PDT       ,21/09/2021,0,1,0,0,0,1
PL 3237/2021,2299559,PSDB      ,21/09/2021,0,0,1,0,1,0
PL 3243/2021,2299598,REDE      ,21/09/2021,0,0,1,1,0,0
PL 3225/2021,2299463,PCdoB     ,20/09/2021,0,1,1,0,1,0
PL 3211/2021,2299232,PSB       ,17/09/2021,0,0,1,0,0,0
PL 3196/2021,2299017,PSL       ,16/09/2021,0,0,0,1,0,0
PL 3174/2021,2298853,REPUBLIC  ,15/09/2021,0,0,0,1,1,0
PL 3159/2021,2298760,PT        ,15/09/2021,0,0,1,0,0,0
PL 3144/2021,2298615,REPUBLIC  ,14/09/2021,1,0,0,0,1,0
PL 3139/2021,2298519,PT        ,14/09/2021,0,0,1,0,0,0
PL 3129/2021,2298450,PROS      ,14/09/2021,0,0,0,1,0,0
PL 3088/2021,2297854,PSDB      ,08/09/2021,0,1,0,1,0,1
PL 3057/2021,2297300,PDT       ,01/09/2021,1,0,1,0,0,0
PL 3042/2021,2297078,PSDB      ,01/09/2021,1,1,0,0,1,0
PL 3030/2021,2296978,AVANTE    ,31/08/2021,0,0,1,0,0,0
PL 3023/2021,2296904,PODE      ,31/08/2021,0,0,0,0,1,1
PL 3009/2021 (Nº Anterior: PLS 232/2015),2296711,PSB       ,27/08/2021,1,0,0,0,1,0
PL 1585/2021,2296718,PL        ,27/08/2021,0,1,0,0,1,0
PL 2994/2021,2296561,REPUBLIC  ,26/08/2021,1,0,1,0,0,0
PL 2985/2021,2296481,PROS      ,26/08/2021,0,0,1,0,0,0
PL 2975/2021,2296359,PL        ,25/08/2021,1,0,1,0,0,0
PL 2970/2021,2296301,PSDB      ,25/08/2021,0,0,0,1,0,0
PL 2925/2021,2295876,PSL       ,23/08/2021,0,0,0,0,1,1
PL 2908/2021,2295231,PSDB      ,20/08/2021,0,1,1,0,0,0
PL 2910/2021,2295268,PSDB      ,20/08/2021,0,0,1,0,0,0
PL 2905/2021,2295193,MDB       ,19/08/2021,0,0,0,1,0,0
PL 2906/2021,2295215,PDT       ,20/08/2021,0,0,1,0,0,0
PL 2895/2021,2295131,REPUBLIC  ,19/08/2021,0,0,1,0,0,0
PL 2881/2021,2294741,DEM       ,18/08/2021,0,1,0,1,0,0
PL 2884/2021,2294904,PSDB      ,18/08/2021,0,0,1,0,0,0
PL 2870/2021,2294670,PT        ,17/08/2021,0,0,1,1,0,0
PL 2862/2021,2294553,REPUBLIC  ,17/08/2021,0,1,0,0,1,1
PL 2854/2021,2294448,PDT       ,17/08/2021,0,0,1,1,0,0
PL 2860/2021,2294476,PSD       ,17/08/2021,0,0,1,0,0,0
PL 2832/2021,2294311,PSL       ,16/08/2021,1,0,1,0,0,0
PL 2835/2021,2294324,PSDB      ,16/08/2021,0,0,0,1,0,0
PL 2820/2021,2294199,PTB       ,12/08/2021,0,0,1,1,1,0
PL 2818/2021,2294172,PROS      ,12/08/2021,0,1,1,1,0,0
PL 2796/2021,2293861,DEM       ,11/08/2021,1,1,0,0,1,0
PL 2780/2021,2293735,PV        ,10/08/2021,0,1,1,1,0,0
PL 2765/2021,2293672,PSB       ,10/08/2021,0,1,1,0,0,0
PL 783/2021,2293710,PSD       ,10/08/2021,1,1,0,0,0,0
PL 2783/2021,2293773,PSB       ,11/08/2021,0,0,0,1,0,0
PL 2752/2021,2293427,AVANTE    ,10/08/2021,0,0,1,0,0,0
PL 2743/2021,2293268,PSDB      ,09/08/2021,0,0,0,1,0,0
PL 2724/2021,2293021,PSDB      ,05/08/2021,0,0,0,1,1,0
PL 2722/2021,2292907,PSL       ,05/08/2021,0,0,1,1,1,0
PL 2695/2021,2293230,PSD       ,06/08/2021,1,0,1,0,0,0
PL 2700/2021,2292414,PSB       ,04/08/2021,0,0,0,0,1,0
PL 2676/2021,2292144,PROS      ,03/08/2021,1,0,1,0,0,0
PL 2668/2021,2292118,PL        ,03/08/2021,0,1,0,0,0,0
PL 2659/2021,2292028,AVANTE    ,03/08/2021,0,0,1,1,0,0
PL 2656/2021,2292025,PSL       ,03/08/2021,0,0,0,1,0,0
PL 2652/2021,2292006,PSL       ,03/08/2021,0,1,1,1,0,0
PL 2653/2021,2292010,PSL       ,03/08/2021,0,0,1,1,0,0
PL 2631/2021,2291888,PSL       ,02/08/2021,0,0,0,0,1,0
PL 2616/2021,2291840,PDT       ,02/08/2021,0,1,0,0,0,0
PL 2597/2021,2291649,PP        ,16/07/2021,0,0,1,0,1,0
PL 2589/2021,2291565,PSL       ,15/07/2021,0,0,0,1,1,0
PL 2583/2021,2291540,PSDB      ,15/07/2021,0,0,1,0,1,0
PL 2568/2021,2291311,DEM       ,14/07/2021,0,0,0,1,0,0
PL 2547/2021,2290970,PSD       ,13/07/2021,0,0,0,0,1,1
PL 2541/2021,2290891,DEM       ,13/07/2021,1,0,1,0,1,0
PL 2538/2021,2290843,PTB       ,13/07/2021,0,0,1,0,1,1
PL 2511/2021,2290466,PSD       ,12/07/2021,0,0,1,1,0,0
PL 2506/2021,2290375,PSB       ,09/07/2021,0,1,1,1,0,1
PL 2504/2021,2290286,AVANTE    ,09/07/2021,0,0,1,1,1,0
PL 2499/2021,2290253,PT        ,08/07/2021,0,1,0,0,1,1
PL 2475/2021,2289882,DEM       ,07/07/2021,1,0,1,0,0,0
PL 2418/2021,2289382,PT        ,02/07/2021,0,0,1,0,0,0
PL 385/2021,2289077,PL        ,01/07/2021,1,0,1,1,0,0
PL 2404/2021,2289039,PSL       ,01/07/2021,0,0,1,0,1,1
PL 2397/2021,2288936,PSC       ,01/07/2021,0,1,0,0,0,1
PL 2398/2021,2288949,MDB       ,01/07/2021,0,0,1,0,1,1
